image_name,distortion_type,level,snr_distorted_db,task_name,metric_name,metric_value,task_image_path,original_image_path,distorted_image_path
000000000078.jpg,motion_blur,4,16.875305718644928,segment_instances,segmented_instances,1.0,data/tasks_applied_on_distorted/segment_instances/motion_blur_l4/000000000078.jpg,datasets/coco128/images/train2017/000000000078.jpg,data/distorted_images/motion_blur_l4/000000000078.jpg
000000000078.jpg,motion_blur,4,16.875305718644928,segment_instances,avg_confidence,0.37997129559516907,data/tasks_applied_on_distorted/segment_instances/motion_blur_l4/000000000078.jpg,datasets/coco128/images/train2017/000000000078.jpg,data/distorted_images/motion_blur_l4/000000000078.jpg
000000000078.jpg,motion_blur,4,16.875305718644928,object_detection,detected_objects,2.0,data/tasks_applied_on_distorted/object_detection/motion_blur_l4/000000000078.jpg,datasets/coco128/images/train2017/000000000078.jpg,data/distorted_images/motion_blur_l4/000000000078.jpg
000000000078.jpg,motion_blur,4,16.875305718644928,object_detection,avg_confidence,0.2659531235694885,data/tasks_applied_on_distorted/object_detection/motion_blur_l4/000000000078.jpg,datasets/coco128/images/train2017/000000000078.jpg,data/distorted_images/motion_blur_l4/000000000078.jpg
000000000081.jpg,clean,0,inf,optical_flow,tracked_points,111.0,data/tasks_applied_on_distorted/optical_flow/clean_l0/000000000081.jpg,datasets/coco128/images/train2017/000000000081.jpg,datasets/coco128/images/train2017/000000000081.jpg
000000000081.jpg,clean,0,inf,template_matching,matching_score,0.9999998807907104,data/tasks_applied_on_distorted/template_matching/clean_l0/000000000081.jpg,datasets/coco128/images/train2017/000000000081.jpg,datasets/coco128/images/train2017/000000000081.jpg
000000000081.jpg,clean,0,inf,template_matching,location,"(270, 162)",data/tasks_applied_on_distorted/template_matching/clean_l0/000000000081.jpg,datasets/coco128/images/train2017/000000000081.jpg,datasets/coco128/images/train2017/000000000081.jpg
000000000081.jpg,clean,0,inf,segment_instances,segmented_instances,1.0,data/tasks_applied_on_distorted/segment_instances/clean_l0/000000000081.jpg,datasets/coco128/images/train2017/000000000081.jpg,datasets/coco128/images/train2017/000000000081.jpg
000000000081.jpg,clean,0,inf,segment_instances,avg_confidence,0.920120120048523,data/tasks_applied_on_distorted/segment_instances/clean_l0/000000000081.jpg,datasets/coco128/images/train2017/000000000081.jpg,datasets/coco128/images/train2017/000000000081.jpg
000000000081.jpg,clean,0,inf,object_detection,detected_objects,1.0,data/tasks_applied_on_distorted/object_detection/clean_l0/000000000081.jpg,datasets/coco128/images/train2017/000000000081.jpg,datasets/coco128/images/train2017/000000000081.jpg
000000000081.jpg,clean,0,inf,object_detection,avg_confidence,0.9427086114883423,data/tasks_applied_on_distorted/object_detection/clean_l0/000000000081.jpg,datasets/coco128/images/train2017/000000000081.jpg,datasets/coco128/images/train2017/000000000081.jpg
000000000081.jpg,gaussian_noise,1,21.399189341123673,optical_flow,tracked_points,130.0,data/tasks_applied_on_distorted/optical_flow/gaussian_noise_l1/000000000081.jpg,datasets/coco128/images/train2017/000000000081.jpg,data/distorted_images/gaussian_noise_l1/000000000081.jpg
000000000081.jpg,gaussian_noise,1,21.399189341123673,template_matching,matching_score,0.9339970350265503,data/tasks_applied_on_distorted/template_matching/gaussian_noise_l1/000000000081.jpg,datasets/coco128/images/train2017/000000000081.jpg,data/distorted_images/gaussian_noise_l1/000000000081.jpg
000000000081.jpg,gaussian_noise,1,21.399189341123673,template_matching,location,"(270, 162)",data/tasks_applied_on_distorted/template_matching/gaussian_noise_l1/000000000081.jpg,datasets/coco128/images/train2017/000000000081.jpg,data/distorted_images/gaussian_noise_l1/000000000081.jpg
000000000081.jpg,gaussian_noise,1,21.399189341123673,segment_instances,segmented_instances,1.0,data/tasks_applied_on_distorted/segment_instances/gaussian_noise_l1/000000000081.jpg,datasets/coco128/images/train2017/000000000081.jpg,data/distorted_images/gaussian_noise_l1/000000000081.jpg
000000000081.jpg,gaussian_noise,1,21.399189341123673,segment_instances,avg_confidence,0.9253522753715515,data/tasks_applied_on_distorted/segment_instances/gaussian_noise_l1/000000000081.jpg,datasets/coco128/images/train2017/000000000081.jpg,data/distorted_images/gaussian_noise_l1/000000000081.jpg
000000000081.jpg,gaussian_noise,1,21.399189341123673,object_detection,detected_objects,1.0,data/tasks_applied_on_distorted/object_detection/gaussian_noise_l1/000000000081.jpg,datasets/coco128/images/train2017/000000000081.jpg,data/distorted_images/gaussian_noise_l1/000000000081.jpg
000000000081.jpg,gaussian_noise,1,21.399189341123673,object_detection,avg_confidence,0.9347911477088928,data/tasks_applied_on_distorted/object_detection/gaussian_noise_l1/000000000081.jpg,datasets/coco128/images/train2017/000000000081.jpg,data/distorted_images/gaussian_noise_l1/000000000081.jpg
000000000081.jpg,gaussian_noise,2,15.621034313527622,optical_flow,tracked_points,200.0,data/tasks_applied_on_distorted/optical_flow/gaussian_noise_l2/000000000081.jpg,datasets/coco128/images/train2017/000000000081.jpg,data/distorted_images/gaussian_noise_l2/000000000081.jpg
000000000081.jpg,gaussian_noise,2,15.621034313527622,template_matching,matching_score,0.7981070280075073,data/tasks_applied_on_distorted/template_matching/gaussian_noise_l2/000000000081.jpg,datasets/coco128/images/train2017/000000000081.jpg,data/distorted_images/gaussian_noise_l2/000000000081.jpg
000000000081.jpg,gaussian_noise,2,15.621034313527622,template_matching,location,"(270, 162)",data/tasks_applied_on_distorted/template_matching/gaussian_noise_l2/000000000081.jpg,datasets/coco128/images/train2017/000000000081.jpg,data/distorted_images/gaussian_noise_l2/000000000081.jpg
000000000081.jpg,gaussian_noise,2,15.621034313527622,segment_instances,segmented_instances,1.0,data/tasks_applied_on_distorted/segment_instances/gaussian_noise_l2/000000000081.jpg,datasets/coco128/images/train2017/000000000081.jpg,data/distorted_images/gaussian_noise_l2/000000000081.jpg
000000000081.jpg,gaussian_noise,2,15.621034313527622,segment_instances,avg_confidence,0.9032825231552124,data/tasks_applied_on_distorted/segment_instances/gaussian_noise_l2/000000000081.jpg,datasets/coco128/images/train2017/000000000081.jpg,data/distorted_images/gaussian_noise_l2/000000000081.jpg
000000000081.jpg,gaussian_noise,2,15.621034313527622,object_detection,detected_objects,1.0,data/tasks_applied_on_distorted/object_detection/gaussian_noise_l2/000000000081.jpg,datasets/coco128/images/train2017/000000000081.jpg,data/distorted_images/gaussian_noise_l2/000000000081.jpg
000000000081.jpg,gaussian_noise,2,15.621034313527622,object_detection,avg_confidence,0.9294673204421997,data/tasks_applied_on_distorted/object_detection/gaussian_noise_l2/000000000081.jpg,datasets/coco128/images/train2017/000000000081.jpg,data/distorted_images/gaussian_noise_l2/000000000081.jpg
000000000081.jpg,gaussian_noise,3,11.723234264889085,optical_flow,tracked_points,200.0,data/tasks_applied_on_distorted/optical_flow/gaussian_noise_l3/000000000081.jpg,datasets/coco128/images/train2017/000000000081.jpg,data/distorted_images/gaussian_noise_l3/000000000081.jpg
000000000081.jpg,gaussian_noise,3,11.723234264889085,template_matching,matching_score,0.6329969763755798,data/tasks_applied_on_distorted/template_matching/gaussian_noise_l3/000000000081.jpg,datasets/coco128/images/train2017/000000000081.jpg,data/distorted_images/gaussian_noise_l3/000000000081.jpg
000000000081.jpg,gaussian_noise,3,11.723234264889085,template_matching,location,"(270, 162)",data/tasks_applied_on_distorted/template_matching/gaussian_noise_l3/000000000081.jpg,datasets/coco128/images/train2017/000000000081.jpg,data/distorted_images/gaussian_noise_l3/000000000081.jpg
000000000081.jpg,gaussian_noise,3,11.723234264889085,segment_instances,segmented_instances,2.0,data/tasks_applied_on_distorted/segment_instances/gaussian_noise_l3/000000000081.jpg,datasets/coco128/images/train2017/000000000081.jpg,data/distorted_images/gaussian_noise_l3/000000000081.jpg
000000000081.jpg,gaussian_noise,3,11.723234264889085,segment_instances,avg_confidence,0.3971669673919678,data/tasks_applied_on_distorted/segment_instances/gaussian_noise_l3/000000000081.jpg,datasets/coco128/images/train2017/000000000081.jpg,data/distorted_images/gaussian_noise_l3/000000000081.jpg
000000000081.jpg,gaussian_noise,3,11.723234264889085,object_detection,detected_objects,0.0,data/tasks_applied_on_distorted/object_detection/gaussian_noise_l3/000000000081.jpg,datasets/coco128/images/train2017/000000000081.jpg,data/distorted_images/gaussian_noise_l3/000000000081.jpg
000000000081.jpg,gaussian_noise,3,11.723234264889085,object_detection,avg_confidence,0.0,data/tasks_applied_on_distorted/object_detection/gaussian_noise_l3/000000000081.jpg,datasets/coco128/images/train2017/000000000081.jpg,data/distorted_images/gaussian_noise_l3/000000000081.jpg
000000000081.jpg,gaussian_noise,4,8.905155544950953,optical_flow,tracked_points,200.0,data/tasks_applied_on_distorted/optical_flow/gaussian_noise_l4/000000000081.jpg,datasets/coco128/images/train2017/000000000081.jpg,data/distorted_images/gaussian_noise_l4/000000000081.jpg
000000000081.jpg,gaussian_noise,4,8.905155544950953,template_matching,matching_score,0.4732901155948639,data/tasks_applied_on_distorted/template_matching/gaussian_noise_l4/000000000081.jpg,datasets/coco128/images/train2017/000000000081.jpg,data/distorted_images/gaussian_noise_l4/000000000081.jpg
000000000081.jpg,gaussian_noise,4,8.905155544950953,template_matching,location,"(270, 162)",data/tasks_applied_on_distorted/template_matching/gaussian_noise_l4/000000000081.jpg,datasets/coco128/images/train2017/000000000081.jpg,data/distorted_images/gaussian_noise_l4/000000000081.jpg
000000000081.jpg,gaussian_noise,4,8.905155544950953,segment_instances,segmented_instances,1.0,data/tasks_applied_on_distorted/segment_instances/gaussian_noise_l4/000000000081.jpg,datasets/coco128/images/train2017/000000000081.jpg,data/distorted_images/gaussian_noise_l4/000000000081.jpg
000000000081.jpg,gaussian_noise,4,8.905155544950953,segment_instances,avg_confidence,0.6341878175735474,data/tasks_applied_on_distorted/segment_instances/gaussian_noise_l4/000000000081.jpg,datasets/coco128/images/train2017/000000000081.jpg,data/distorted_images/gaussian_noise_l4/000000000081.jpg
000000000081.jpg,gaussian_noise,4,8.905155544950953,object_detection,detected_objects,0.0,data/tasks_applied_on_distorted/object_detection/gaussian_noise_l4/000000000081.jpg,datasets/coco128/images/train2017/000000000081.jpg,data/distorted_images/gaussian_noise_l4/000000000081.jpg
000000000081.jpg,gaussian_noise,4,8.905155544950953,object_detection,avg_confidence,0.0,data/tasks_applied_on_distorted/object_detection/gaussian_noise_l4/000000000081.jpg,datasets/coco128/images/train2017/000000000081.jpg,data/distorted_images/gaussian_noise_l4/000000000081.jpg
000000000081.jpg,salt_pepper,1,18.718029680868273,optical_flow,tracked_points,196.0,data/tasks_applied_on_distorted/optical_flow/salt_pepper_l1/000000000081.jpg,datasets/coco128/images/train2017/000000000081.jpg,data/distorted_images/salt_pepper_l1/000000000081.jpg
000000000081.jpg,salt_pepper,1,18.718029680868273,template_matching,matching_score,0.8815458416938782,data/tasks_applied_on_distorted/template_matching/salt_pepper_l1/000000000081.jpg,datasets/coco128/images/train2017/000000000081.jpg,data/distorted_images/salt_pepper_l1/000000000081.jpg
000000000081.jpg,salt_pepper,1,18.718029680868273,template_matching,location,"(270, 162)",data/tasks_applied_on_distorted/template_matching/salt_pepper_l1/000000000081.jpg,datasets/coco128/images/train2017/000000000081.jpg,data/distorted_images/salt_pepper_l1/000000000081.jpg
000000000081.jpg,salt_pepper,1,18.718029680868273,segment_instances,segmented_instances,1.0,data/tasks_applied_on_distorted/segment_instances/salt_pepper_l1/000000000081.jpg,datasets/coco128/images/train2017/000000000081.jpg,data/distorted_images/salt_pepper_l1/000000000081.jpg
000000000081.jpg,salt_pepper,1,18.718029680868273,segment_instances,avg_confidence,0.8789002299308777,data/tasks_applied_on_distorted/segment_instances/salt_pepper_l1/000000000081.jpg,datasets/coco128/images/train2017/000000000081.jpg,data/distorted_images/salt_pepper_l1/000000000081.jpg
000000000081.jpg,salt_pepper,1,18.718029680868273,object_detection,detected_objects,1.0,data/tasks_applied_on_distorted/object_detection/salt_pepper_l1/000000000081.jpg,datasets/coco128/images/train2017/000000000081.jpg,data/distorted_images/salt_pepper_l1/000000000081.jpg
000000000081.jpg,salt_pepper,1,18.718029680868273,object_detection,avg_confidence,0.8807557821273804,data/tasks_applied_on_distorted/object_detection/salt_pepper_l1/000000000081.jpg,datasets/coco128/images/train2017/000000000081.jpg,data/distorted_images/salt_pepper_l1/000000000081.jpg
000000000081.jpg,salt_pepper,2,14.74460310716401,optical_flow,tracked_points,195.0,data/tasks_applied_on_distorted/optical_flow/salt_pepper_l2/000000000081.jpg,datasets/coco128/images/train2017/000000000081.jpg,data/distorted_images/salt_pepper_l2/000000000081.jpg
000000000081.jpg,salt_pepper,2,14.74460310716401,template_matching,matching_score,0.7553151249885559,data/tasks_applied_on_distorted/template_matching/salt_pepper_l2/000000000081.jpg,datasets/coco128/images/train2017/000000000081.jpg,data/distorted_images/salt_pepper_l2/000000000081.jpg
000000000081.jpg,salt_pepper,2,14.74460310716401,template_matching,location,"(270, 162)",data/tasks_applied_on_distorted/template_matching/salt_pepper_l2/000000000081.jpg,datasets/coco128/images/train2017/000000000081.jpg,data/distorted_images/salt_pepper_l2/000000000081.jpg
000000000081.jpg,salt_pepper,2,14.74460310716401,segment_instances,segmented_instances,1.0,data/tasks_applied_on_distorted/segment_instances/salt_pepper_l2/000000000081.jpg,datasets/coco128/images/train2017/000000000081.jpg,data/distorted_images/salt_pepper_l2/000000000081.jpg
000000000081.jpg,salt_pepper,2,14.74460310716401,segment_instances,avg_confidence,0.3031512498855591,data/tasks_applied_on_distorted/segment_instances/salt_pepper_l2/000000000081.jpg,datasets/coco128/images/train2017/000000000081.jpg,data/distorted_images/salt_pepper_l2/000000000081.jpg
000000000081.jpg,salt_pepper,2,14.74460310716401,object_detection,detected_objects,1.0,data/tasks_applied_on_distorted/object_detection/salt_pepper_l2/000000000081.jpg,datasets/coco128/images/train2017/000000000081.jpg,data/distorted_images/salt_pepper_l2/000000000081.jpg
000000000081.jpg,salt_pepper,2,14.74460310716401,object_detection,avg_confidence,0.5363562703132629,data/tasks_applied_on_distorted/object_detection/salt_pepper_l2/000000000081.jpg,datasets/coco128/images/train2017/000000000081.jpg,data/distorted_images/salt_pepper_l2/000000000081.jpg
000000000081.jpg,salt_pepper,3,10.012757562370433,optical_flow,tracked_points,200.0,data/tasks_applied_on_distorted/optical_flow/salt_pepper_l3/000000000081.jpg,datasets/coco128/images/train2017/000000000081.jpg,data/distorted_images/salt_pepper_l3/000000000081.jpg
000000000081.jpg,salt_pepper,3,10.012757562370433,template_matching,matching_score,0.5300660729408264,data/tasks_applied_on_distorted/template_matching/salt_pepper_l3/000000000081.jpg,datasets/coco128/images/train2017/000000000081.jpg,data/distorted_images/salt_pepper_l3/000000000081.jpg
000000000081.jpg,salt_pepper,3,10.012757562370433,template_matching,location,"(270, 162)",data/tasks_applied_on_distorted/template_matching/salt_pepper_l3/000000000081.jpg,datasets/coco128/images/train2017/000000000081.jpg,data/distorted_images/salt_pepper_l3/000000000081.jpg
000000000081.jpg,salt_pepper,3,10.012757562370433,segment_instances,segmented_instances,4.0,data/tasks_applied_on_distorted/segment_instances/salt_pepper_l3/000000000081.jpg,datasets/coco128/images/train2017/000000000081.jpg,data/distorted_images/salt_pepper_l3/000000000081.jpg
000000000081.jpg,salt_pepper,3,10.012757562370433,segment_instances,avg_confidence,0.48004522174596786,data/tasks_applied_on_distorted/segment_instances/salt_pepper_l3/000000000081.jpg,datasets/coco128/images/train2017/000000000081.jpg,data/distorted_images/salt_pepper_l3/000000000081.jpg
000000000081.jpg,salt_pepper,3,10.012757562370433,object_detection,detected_objects,0.0,data/tasks_applied_on_distorted/object_detection/salt_pepper_l3/000000000081.jpg,datasets/coco128/images/train2017/000000000081.jpg,data/distorted_images/salt_pepper_l3/000000000081.jpg
000000000081.jpg,salt_pepper,3,10.012757562370433,object_detection,avg_confidence,0.0,data/tasks_applied_on_distorted/object_detection/salt_pepper_l3/000000000081.jpg,datasets/coco128/images/train2017/000000000081.jpg,data/distorted_images/salt_pepper_l3/000000000081.jpg
000000000081.jpg,salt_pepper,4,6.955693122324761,optical_flow,tracked_points,199.0,data/tasks_applied_on_distorted/optical_flow/salt_pepper_l4/000000000081.jpg,datasets/coco128/images/train2017/000000000081.jpg,data/distorted_images/salt_pepper_l4/000000000081.jpg
000000000081.jpg,salt_pepper,4,6.955693122324761,template_matching,matching_score,0.33830538392066956,data/tasks_applied_on_distorted/template_matching/salt_pepper_l4/000000000081.jpg,datasets/coco128/images/train2017/000000000081.jpg,data/distorted_images/salt_pepper_l4/000000000081.jpg
000000000081.jpg,salt_pepper,4,6.955693122324761,template_matching,location,"(270, 162)",data/tasks_applied_on_distorted/template_matching/salt_pepper_l4/000000000081.jpg,datasets/coco128/images/train2017/000000000081.jpg,data/distorted_images/salt_pepper_l4/000000000081.jpg
000000000081.jpg,salt_pepper,4,6.955693122324761,segment_instances,segmented_instances,2.0,data/tasks_applied_on_distorted/segment_instances/salt_pepper_l4/000000000081.jpg,datasets/coco128/images/train2017/000000000081.jpg,data/distorted_images/salt_pepper_l4/000000000081.jpg
000000000081.jpg,salt_pepper,4,6.955693122324761,segment_instances,avg_confidence,0.5468443036079407,data/tasks_applied_on_distorted/segment_instances/salt_pepper_l4/000000000081.jpg,datasets/coco128/images/train2017/000000000081.jpg,data/distorted_images/salt_pepper_l4/000000000081.jpg
000000000081.jpg,salt_pepper,4,6.955693122324761,object_detection,detected_objects,0.0,data/tasks_applied_on_distorted/object_detection/salt_pepper_l4/000000000081.jpg,datasets/coco128/images/train2017/000000000081.jpg,data/distorted_images/salt_pepper_l4/000000000081.jpg
000000000081.jpg,salt_pepper,4,6.955693122324761,object_detection,avg_confidence,0.0,data/tasks_applied_on_distorted/object_detection/salt_pepper_l4/000000000081.jpg,datasets/coco128/images/train2017/000000000081.jpg,data/distorted_images/salt_pepper_l4/000000000081.jpg
000000000081.jpg,low_light,1,11.680554868947972,optical_flow,tracked_points,115.0,data/tasks_applied_on_distorted/optical_flow/low_light_l1/000000000081.jpg,datasets/coco128/images/train2017/000000000081.jpg,data/distorted_images/low_light_l1/000000000081.jpg
000000000081.jpg,low_light,1,11.680554868947972,template_matching,matching_score,0.9980053901672363,data/tasks_applied_on_distorted/template_matching/low_light_l1/000000000081.jpg,datasets/coco128/images/train2017/000000000081.jpg,data/distorted_images/low_light_l1/000000000081.jpg
000000000081.jpg,low_light,1,11.680554868947972,template_matching,location,"(270, 162)",data/tasks_applied_on_distorted/template_matching/low_light_l1/000000000081.jpg,datasets/coco128/images/train2017/000000000081.jpg,data/distorted_images/low_light_l1/000000000081.jpg
000000000081.jpg,low_light,1,11.680554868947972,segment_instances,segmented_instances,1.0,data/tasks_applied_on_distorted/segment_instances/low_light_l1/000000000081.jpg,datasets/coco128/images/train2017/000000000081.jpg,data/distorted_images/low_light_l1/000000000081.jpg
000000000081.jpg,low_light,1,11.680554868947972,segment_instances,avg_confidence,0.9206468462944031,data/tasks_applied_on_distorted/segment_instances/low_light_l1/000000000081.jpg,datasets/coco128/images/train2017/000000000081.jpg,data/distorted_images/low_light_l1/000000000081.jpg
000000000081.jpg,low_light,1,11.680554868947972,object_detection,detected_objects,1.0,data/tasks_applied_on_distorted/object_detection/low_light_l1/000000000081.jpg,datasets/coco128/images/train2017/000000000081.jpg,data/distorted_images/low_light_l1/000000000081.jpg
000000000081.jpg,low_light,1,11.680554868947972,object_detection,avg_confidence,0.9441282749176025,data/tasks_applied_on_distorted/object_detection/low_light_l1/000000000081.jpg,datasets/coco128/images/train2017/000000000081.jpg,data/distorted_images/low_light_l1/000000000081.jpg
000000000081.jpg,low_light,2,7.130630235055408,optical_flow,tracked_points,116.0,data/tasks_applied_on_distorted/optical_flow/low_light_l2/000000000081.jpg,datasets/coco128/images/train2017/000000000081.jpg,data/distorted_images/low_light_l2/000000000081.jpg
000000000081.jpg,low_light,2,7.130630235055408,template_matching,matching_score,0.9914150238037109,data/tasks_applied_on_distorted/template_matching/low_light_l2/000000000081.jpg,datasets/coco128/images/train2017/000000000081.jpg,data/distorted_images/low_light_l2/000000000081.jpg
000000000081.jpg,low_light,2,7.130630235055408,template_matching,location,"(270, 162)",data/tasks_applied_on_distorted/template_matching/low_light_l2/000000000081.jpg,datasets/coco128/images/train2017/000000000081.jpg,data/distorted_images/low_light_l2/000000000081.jpg
000000000081.jpg,low_light,2,7.130630235055408,segment_instances,segmented_instances,1.0,data/tasks_applied_on_distorted/segment_instances/low_light_l2/000000000081.jpg,datasets/coco128/images/train2017/000000000081.jpg,data/distorted_images/low_light_l2/000000000081.jpg
000000000081.jpg,low_light,2,7.130630235055408,segment_instances,avg_confidence,0.92403644323349,data/tasks_applied_on_distorted/segment_instances/low_light_l2/000000000081.jpg,datasets/coco128/images/train2017/000000000081.jpg,data/distorted_images/low_light_l2/000000000081.jpg
000000000081.jpg,low_light,2,7.130630235055408,object_detection,detected_objects,1.0,data/tasks_applied_on_distorted/object_detection/low_light_l2/000000000081.jpg,datasets/coco128/images/train2017/000000000081.jpg,data/distorted_images/low_light_l2/000000000081.jpg
000000000081.jpg,low_light,2,7.130630235055408,object_detection,avg_confidence,0.9382393956184387,data/tasks_applied_on_distorted/object_detection/low_light_l2/000000000081.jpg,datasets/coco128/images/train2017/000000000081.jpg,data/distorted_images/low_light_l2/000000000081.jpg
000000000081.jpg,low_light,3,3.8374145381053806,optical_flow,tracked_points,122.0,data/tasks_applied_on_distorted/optical_flow/low_light_l3/000000000081.jpg,datasets/coco128/images/train2017/000000000081.jpg,data/distorted_images/low_light_l3/000000000081.jpg
000000000081.jpg,low_light,3,3.8374145381053806,template_matching,matching_score,0.9781280159950256,data/tasks_applied_on_distorted/template_matching/low_light_l3/000000000081.jpg,datasets/coco128/images/train2017/000000000081.jpg,data/distorted_images/low_light_l3/000000000081.jpg
000000000081.jpg,low_light,3,3.8374145381053806,template_matching,location,"(270, 162)",data/tasks_applied_on_distorted/template_matching/low_light_l3/000000000081.jpg,datasets/coco128/images/train2017/000000000081.jpg,data/distorted_images/low_light_l3/000000000081.jpg
000000000081.jpg,low_light,3,3.8374145381053806,segment_instances,segmented_instances,1.0,data/tasks_applied_on_distorted/segment_instances/low_light_l3/000000000081.jpg,datasets/coco128/images/train2017/000000000081.jpg,data/distorted_images/low_light_l3/000000000081.jpg
000000000081.jpg,low_light,3,3.8374145381053806,segment_instances,avg_confidence,0.9178057909011841,data/tasks_applied_on_distorted/segment_instances/low_light_l3/000000000081.jpg,datasets/coco128/images/train2017/000000000081.jpg,data/distorted_images/low_light_l3/000000000081.jpg
000000000081.jpg,low_light,3,3.8374145381053806,object_detection,detected_objects,1.0,data/tasks_applied_on_distorted/object_detection/low_light_l3/000000000081.jpg,datasets/coco128/images/train2017/000000000081.jpg,data/distorted_images/low_light_l3/000000000081.jpg
000000000081.jpg,low_light,3,3.8374145381053806,object_detection,avg_confidence,0.9431396722793579,data/tasks_applied_on_distorted/object_detection/low_light_l3/000000000081.jpg,datasets/coco128/images/train2017/000000000081.jpg,data/distorted_images/low_light_l3/000000000081.jpg
000000000081.jpg,low_light,4,1.7634674173097284,optical_flow,tracked_points,118.0,data/tasks_applied_on_distorted/optical_flow/low_light_l4/000000000081.jpg,datasets/coco128/images/train2017/000000000081.jpg,data/distorted_images/low_light_l4/000000000081.jpg
000000000081.jpg,low_light,4,1.7634674173097284,template_matching,matching_score,0.9653798341751099,data/tasks_applied_on_distorted/template_matching/low_light_l4/000000000081.jpg,datasets/coco128/images/train2017/000000000081.jpg,data/distorted_images/low_light_l4/000000000081.jpg
000000000081.jpg,low_light,4,1.7634674173097284,template_matching,location,"(270, 162)",data/tasks_applied_on_distorted/template_matching/low_light_l4/000000000081.jpg,datasets/coco128/images/train2017/000000000081.jpg,data/distorted_images/low_light_l4/000000000081.jpg
000000000081.jpg,low_light,4,1.7634674173097284,segment_instances,segmented_instances,1.0,data/tasks_applied_on_distorted/segment_instances/low_light_l4/000000000081.jpg,datasets/coco128/images/train2017/000000000081.jpg,data/distorted_images/low_light_l4/000000000081.jpg
000000000081.jpg,low_light,4,1.7634674173097284,segment_instances,avg_confidence,0.906333327293396,data/tasks_applied_on_distorted/segment_instances/low_light_l4/000000000081.jpg,datasets/coco128/images/train2017/000000000081.jpg,data/distorted_images/low_light_l4/000000000081.jpg
000000000081.jpg,low_light,4,1.7634674173097284,object_detection,detected_objects,1.0,data/tasks_applied_on_distorted/object_detection/low_light_l4/000000000081.jpg,datasets/coco128/images/train2017/000000000081.jpg,data/distorted_images/low_light_l4/000000000081.jpg
000000000081.jpg,low_light,4,1.7634674173097284,object_detection,avg_confidence,0.9177001714706421,data/tasks_applied_on_distorted/object_detection/low_light_l4/000000000081.jpg,datasets/coco128/images/train2017/000000000081.jpg,data/distorted_images/low_light_l4/000000000081.jpg
000000000081.jpg,motion_blur,1,25.484698860443423,optical_flow,tracked_points,103.0,data/tasks_applied_on_distorted/optical_flow/motion_blur_l1/000000000081.jpg,datasets/coco128/images/train2017/000000000081.jpg,data/distorted_images/motion_blur_l1/000000000081.jpg
000000000081.jpg,motion_blur,1,25.484698860443423,template_matching,matching_score,0.9614160060882568,data/tasks_applied_on_distorted/template_matching/motion_blur_l1/000000000081.jpg,datasets/coco128/images/train2017/000000000081.jpg,data/distorted_images/motion_blur_l1/000000000081.jpg
000000000081.jpg,motion_blur,1,25.484698860443423,template_matching,location,"(270, 162)",data/tasks_applied_on_distorted/template_matching/motion_blur_l1/000000000081.jpg,datasets/coco128/images/train2017/000000000081.jpg,data/distorted_images/motion_blur_l1/000000000081.jpg
000000000081.jpg,motion_blur,1,25.484698860443423,segment_instances,segmented_instances,1.0,data/tasks_applied_on_distorted/segment_instances/motion_blur_l1/000000000081.jpg,datasets/coco128/images/train2017/000000000081.jpg,data/distorted_images/motion_blur_l1/000000000081.jpg
000000000081.jpg,motion_blur,1,25.484698860443423,segment_instances,avg_confidence,0.9279511570930481,data/tasks_applied_on_distorted/segment_instances/motion_blur_l1/000000000081.jpg,datasets/coco128/images/train2017/000000000081.jpg,data/distorted_images/motion_blur_l1/000000000081.jpg
000000000081.jpg,motion_blur,1,25.484698860443423,object_detection,detected_objects,1.0,data/tasks_applied_on_distorted/object_detection/motion_blur_l1/000000000081.jpg,datasets/coco128/images/train2017/000000000081.jpg,data/distorted_images/motion_blur_l1/000000000081.jpg
000000000081.jpg,motion_blur,1,25.484698860443423,object_detection,avg_confidence,0.9427944421768188,data/tasks_applied_on_distorted/object_detection/motion_blur_l1/000000000081.jpg,datasets/coco128/images/train2017/000000000081.jpg,data/distorted_images/motion_blur_l1/000000000081.jpg
000000000081.jpg,motion_blur,2,21.935287490514604,optical_flow,tracked_points,134.0,data/tasks_applied_on_distorted/optical_flow/motion_blur_l2/000000000081.jpg,datasets/coco128/images/train2017/000000000081.jpg,data/distorted_images/motion_blur_l2/000000000081.jpg
000000000081.jpg,motion_blur,2,21.935287490514604,template_matching,matching_score,0.9002984166145325,data/tasks_applied_on_distorted/template_matching/motion_blur_l2/000000000081.jpg,datasets/coco128/images/train2017/000000000081.jpg,data/distorted_images/motion_blur_l2/000000000081.jpg
000000000081.jpg,motion_blur,2,21.935287490514604,template_matching,location,"(270, 162)",data/tasks_applied_on_distorted/template_matching/motion_blur_l2/000000000081.jpg,datasets/coco128/images/train2017/000000000081.jpg,data/distorted_images/motion_blur_l2/000000000081.jpg
000000000081.jpg,motion_blur,2,21.935287490514604,segment_instances,segmented_instances,1.0,data/tasks_applied_on_distorted/segment_instances/motion_blur_l2/000000000081.jpg,datasets/coco128/images/train2017/000000000081.jpg,data/distorted_images/motion_blur_l2/000000000081.jpg
000000000081.jpg,motion_blur,2,21.935287490514604,segment_instances,avg_confidence,0.7130510807037354,data/tasks_applied_on_distorted/segment_instances/motion_blur_l2/000000000081.jpg,datasets/coco128/images/train2017/000000000081.jpg,data/distorted_images/motion_blur_l2/000000000081.jpg
